year,Value,country_code,indicator
2024,,IND,NE.EXP.GNFS.ZS
2023,21.8482115022381,IND,NE.EXP.GNFS.ZS
2022,23.2004878372097,IND,NE.EXP.GNFS.ZS
2021,21.3991583305515,IND,NE.EXP.GNFS.ZS
2024,,IRL,NE.EXP.GNFS.ZS
2023,135.058214305059,IRL,NE.EXP.GNFS.ZS
2022,136.684440145681,IRL,NE.EXP.GNFS.ZS
2021,133.055063604002,IRL,NE.EXP.GNFS.ZS
2024,,IRN,NE.EXP.GNFS.ZS
2023,24.2011132509509,IRN,NE.EXP.GNFS.ZS
2022,26.8158865548081,IRN,NE.EXP.GNFS.ZS
2021,22.8392319889567,IRN,NE.EXP.GNFS.ZS
2024,,IRQ,NE.EXP.GNFS.ZS
2023,,IRQ,NE.EXP.GNFS.ZS
2022,44.6396362376063,IRQ,NE.EXP.GNFS.ZS
2021,37.3216528340457,IRQ,NE.EXP.GNFS.ZS
2024,,ISL,NE.EXP.GNFS.ZS
2023,43.6436703310559,ISL,NE.EXP.GNFS.ZS
2022,45.6939958598215,ISL,NE.EXP.GNFS.ZS
2021,37.2725425857134,ISL,NE.EXP.GNFS.ZS
2024,,ISR,NE.EXP.GNFS.ZS
2023,30.6040435938361,ISR,NE.EXP.GNFS.ZS
2022,31.7285048330644,ISR,NE.EXP.GNFS.ZS
2021,29.3263314756157,ISR,NE.EXP.GNFS.ZS
2024,,ITA,NE.EXP.GNFS.ZS
2023,33.7297334484836,ITA,NE.EXP.GNFS.ZS
2022,35.1170165627395,ITA,NE.EXP.GNFS.ZS
2021,31.1716088630092,ITA,NE.EXP.GNFS.ZS
2024,,JAM,NE.EXP.GNFS.ZS
2023,,JAM,NE.EXP.GNFS.ZS
2022,,JAM,NE.EXP.GNFS.ZS
2021,,JAM,NE.EXP.GNFS.ZS
2024,,JOR,NE.EXP.GNFS.ZS
2023,43.5298318874029,JOR,NE.EXP.GNFS.ZS
2022,42.5374671563433,JOR,NE.EXP.GNFS.ZS
2021,29.958414256479,JOR,NE.EXP.GNFS.ZS
2024,,JPN,NE.EXP.GNFS.ZS
2023,21.8105445779804,JPN,NE.EXP.GNFS.ZS
2022,21.5417231170208,JPN,NE.EXP.GNFS.ZS
2021,18.1254766352366,JPN,NE.EXP.GNFS.ZS
2024,,KAZ,NE.EXP.GNFS.ZS
2023,34.4043098837574,KAZ,NE.EXP.GNFS.ZS
2022,41.5690089041544,KAZ,NE.EXP.GNFS.ZS
2021,33.6448621241624,KAZ,NE.EXP.GNFS.ZS
2024,,KEN,NE.EXP.GNFS.ZS
2023,11.6861054407608,KEN,NE.EXP.GNFS.ZS
2022,12.1919692160845,KEN,NE.EXP.GNFS.ZS
2021,10.7695743362259,KEN,NE.EXP.GNFS.ZS
2024,,KGZ,NE.EXP.GNFS.ZS
2023,39.1622646226036,KGZ,NE.EXP.GNFS.ZS
2022,46.3372718307792,KGZ,NE.EXP.GNFS.ZS
2021,35.8055898779632,KGZ,NE.EXP.GNFS.ZS
2024,,KHM,NE.EXP.GNFS.ZS
2023,66.8926660552171,KHM,NE.EXP.GNFS.ZS
2022,72.2070606780988,KHM,NE.EXP.GNFS.ZS
2021,72.3610346435508,KHM,NE.EXP.GNFS.ZS
2024,,KIR,NE.EXP.GNFS.ZS
2023,7.36810244749678,KIR,NE.EXP.GNFS.ZS
2022,7.24909774012606,KIR,NE.EXP.GNFS.ZS
2021,3.71706404212681,KIR,NE.EXP.GNFS.ZS
2024,,KNA,NE.EXP.GNFS.ZS
2023,,KNA,NE.EXP.GNFS.ZS
2022,,KNA,NE.EXP.GNFS.ZS
2021,,KNA,NE.EXP.GNFS.ZS
2024,,KOR,NE.EXP.GNFS.ZS
2023,43.9956698686696,KOR,NE.EXP.GNFS.ZS
2022,48.2717642210409,KOR,NE.EXP.GNFS.ZS
2021,41.8772295047804,KOR,NE.EXP.GNFS.ZS
2024,,KWT,NE.EXP.GNFS.ZS
2023,,KWT,NE.EXP.GNFS.ZS
2022,60.3045984935725,KWT,NE.EXP.GNFS.ZS
2021,51.6878476518386,KWT,NE.EXP.GNFS.ZS
2024,,LAO,NE.EXP.GNFS.ZS
2023,,LAO,NE.EXP.GNFS.ZS
2022,,LAO,NE.EXP.GNFS.ZS
2021,,LAO,NE.EXP.GNFS.ZS
2024,,LBN,NE.EXP.GNFS.ZS
2023,,LBN,NE.EXP.GNFS.ZS
2022,34.8287792460469,LBN,NE.EXP.GNFS.ZS
2021,26.0256276927137,LBN,NE.EXP.GNFS.ZS
2024,,LBR,NE.EXP.GNFS.ZS
2023,,LBR,NE.EXP.GNFS.ZS
2022,,LBR,NE.EXP.GNFS.ZS
2021,,LBR,NE.EXP.GNFS.ZS
2024,,LBY,NE.EXP.GNFS.ZS
2023,85.1137376753101,LBY,NE.EXP.GNFS.ZS
2022,91.9809235078212,LBY,NE.EXP.GNFS.ZS
2021,92.0546075514658,LBY,NE.EXP.GNFS.ZS
2024,,LCA,NE.EXP.GNFS.ZS
2023,,LCA,NE.EXP.GNFS.ZS
2022,,LCA,NE.EXP.GNFS.ZS
2021,,LCA,NE.EXP.GNFS.ZS
2024,,LKA,NE.EXP.GNFS.ZS
2023,20.531991971255,LKA,NE.EXP.GNFS.ZS
2022,21.5590230179656,LKA,NE.EXP.GNFS.ZS
2021,16.9214190137357,LKA,NE.EXP.GNFS.ZS
2024,,LSO,NE.EXP.GNFS.ZS
2023,42.9229805805595,LSO,NE.EXP.GNFS.ZS
2022,46.5063823361123,LSO,NE.EXP.GNFS.ZS
2021,46.1460898214545,LSO,NE.EXP.GNFS.ZS
2024,,LTU,NE.EXP.GNFS.ZS
2023,76.4728581033646,LTU,NE.EXP.GNFS.ZS
2022,86.7798492943433,LTU,NE.EXP.GNFS.ZS
2021,79.6299385130419,LTU,NE.EXP.GNFS.ZS
2024,,LUX,NE.EXP.GNFS.ZS
2023,212.530618289922,LUX,NE.EXP.GNFS.ZS
2022,211.278205574688,LUX,NE.EXP.GNFS.ZS
2021,213.222678669104,LUX,NE.EXP.GNFS.ZS
2024,,LVA,NE.EXP.GNFS.ZS
2023,66.9707758270699,LVA,NE.EXP.GNFS.ZS
2022,77.4694645882954,LVA,NE.EXP.GNFS.ZS
2021,66.8081293963507,LVA,NE.EXP.GNFS.ZS
2024,,MAC,NE.EXP.GNFS.ZS
2023,91.3583589654724,MAC,NE.EXP.GNFS.ZS
2022,84.3901737400991,MAC,NE.EXP.GNFS.ZS
2021,90.9384251752539,MAC,NE.EXP.GNFS.ZS
2024,,MAR,NE.EXP.GNFS.ZS
2023,42.752081172208,MAR,NE.EXP.GNFS.ZS
2022,44.8118007632888,MAR,NE.EXP.GNFS.ZS
2021,33.1360849405787,MAR,NE.EXP.GNFS.ZS
2024,,MDA,NE.EXP.GNFS.ZS
2023,35.5383931498865,MDA,NE.EXP.GNFS.ZS
2022,41.2404935723512,MDA,NE.EXP.GNFS.ZS
2021,30.6487877126898,MDA,NE.EXP.GNFS.ZS
2024,,MDG,NE.EXP.GNFS.ZS
2023,26.8675598855334,MDG,NE.EXP.GNFS.ZS
2022,30.3776176106912,MDG,NE.EXP.GNFS.ZS
2021,22.7742898827032,MDG,NE.EXP.GNFS.ZS
2024,,MDV,NE.EXP.GNFS.ZS
2023,74.3820820556303,MDV,NE.EXP.GNFS.ZS
2022,82.670925635235,MDV,NE.EXP.GNFS.ZS
2021,76.0989851826493,MDV,NE.EXP.GNFS.ZS
2024,,MEX,NE.EXP.GNFS.ZS
2023,35.9817308051803,MEX,NE.EXP.GNFS.ZS
2022,42.7321338900631,MEX,NE.EXP.GNFS.ZS
2021,40.5691931934194,MEX,NE.EXP.GNFS.ZS
2024,,MHL,NE.EXP.GNFS.ZS
2023,38.9224450443502,MHL,NE.EXP.GNFS.ZS
2022,40.8176400947119,MHL,NE.EXP.GNFS.ZS
2021,46.3949787562766,MHL,NE.EXP.GNFS.ZS
2024,,MKD,NE.EXP.GNFS.ZS
2023,67.8176527859159,MKD,NE.EXP.GNFS.ZS
2022,72.785399542204,MKD,NE.EXP.GNFS.ZS
2021,65.4438648561578,MKD,NE.EXP.GNFS.ZS
2024,,MLI,NE.EXP.GNFS.ZS
2023,29.4050554839946,MLI,NE.EXP.GNFS.ZS
2022,31.1765585536895,MLI,NE.EXP.GNFS.ZS
2021,27.8671459234148,MLI,NE.EXP.GNFS.ZS
2024,,MLT,NE.EXP.GNFS.ZS
2023,122.76554394888,MLT,NE.EXP.GNFS.ZS
2022,128.573995440379,MLT,NE.EXP.GNFS.ZS
2021,118.597554662749,MLT,NE.EXP.GNFS.ZS
2024,,MMR,NE.EXP.GNFS.ZS
2023,,MMR,NE.EXP.GNFS.ZS
2022,,MMR,NE.EXP.GNFS.ZS
2021,,MMR,NE.EXP.GNFS.ZS
2024,,MNE,NE.EXP.GNFS.ZS
2023,49.9515696947634,MNE,NE.EXP.GNFS.ZS
2022,51.5328616489687,MNE,NE.EXP.GNFS.ZS
2021,42.8343554419311,MNE,NE.EXP.GNFS.ZS
2024,,MNG,NE.EXP.GNFS.ZS
2023,76.2571171270924,MNG,NE.EXP.GNFS.ZS
2022,65.0613511558615,MNG,NE.EXP.GNFS.ZS
2021,58.5488639540916,MNG,NE.EXP.GNFS.ZS
2024,,MOZ,NE.EXP.GNFS.ZS
2023,45.2791164196367,MOZ,NE.EXP.GNFS.ZS
2022,49.8269428040417,MOZ,NE.EXP.GNFS.ZS
2021,40.3504985242732,MOZ,NE.EXP.GNFS.ZS
2024,,MRT,NE.EXP.GNFS.ZS
2023,38.2879909023547,MRT,NE.EXP.GNFS.ZS
2022,39.737807822992,MRT,NE.EXP.GNFS.ZS
2021,39.8560232643025,MRT,NE.EXP.GNFS.ZS
2024,,MUS,NE.EXP.GNFS.ZS
2023,52.4706712906744,MUS,NE.EXP.GNFS.ZS
2022,55.3430183090158,MUS,NE.EXP.GNFS.ZS
2021,44.201734728189,MUS,NE.EXP.GNFS.ZS
2024,,MWI,NE.EXP.GNFS.ZS
2023,,MWI,NE.EXP.GNFS.ZS
2022,,MWI,NE.EXP.GNFS.ZS
2021,,MWI,NE.EXP.GNFS.ZS
2024,,MYS,NE.EXP.GNFS.ZS
2023,68.5819009768029,MYS,NE.EXP.GNFS.ZS
2022,76.8501886436659,MYS,NE.EXP.GNFS.ZS
2021,70.6330555493337,MYS,NE.EXP.GNFS.ZS
2024,,NAM,NE.EXP.GNFS.ZS
2023,43.4122407828397,NAM,NE.EXP.GNFS.ZS
2022,40.3451238515484,NAM,NE.EXP.GNFS.ZS
2021,31.9564108832988,NAM,NE.EXP.GNFS.ZS
2024,,NER,NE.EXP.GNFS.ZS
2023,8.82572044697118,NER,NE.EXP.GNFS.ZS
2022,8.52377989130102,NER,NE.EXP.GNFS.ZS
2021,9.99372066917064,NER,NE.EXP.GNFS.ZS
2024,,NGA,NE.EXP.GNFS.ZS
2023,,NGA,NE.EXP.GNFS.ZS
2022,,NGA,NE.EXP.GNFS.ZS
2021,,NGA,NE.EXP.GNFS.ZS
2024,,NIC,NE.EXP.GNFS.ZS
2023,45.7989466199182,NIC,NE.EXP.GNFS.ZS
2022,49.846909059172,NIC,NE.EXP.GNFS.ZS
2021,46.6175237857842,NIC,NE.EXP.GNFS.ZS
2024,,NLD,NE.EXP.GNFS.ZS
2023,88.5370818069331,NLD,NE.EXP.GNFS.ZS
2022,96.4436215813729,NLD,NE.EXP.GNFS.ZS
2021,86.4500028041052,NLD,NE.EXP.GNFS.ZS
2024,,NOR,NE.EXP.GNFS.ZS
2023,47.1984784940993,NOR,NE.EXP.GNFS.ZS
2022,55.4600670265005,NOR,NE.EXP.GNFS.ZS
2021,43.0363019206366,NOR,NE.EXP.GNFS.ZS
2024,,NPL,NE.EXP.GNFS.ZS
2023,6.95504448280066,NPL,NE.EXP.GNFS.ZS
2022,6.70239086588436,NPL,NE.EXP.GNFS.ZS
2021,5.11917148482606,NPL,NE.EXP.GNFS.ZS
2024,,NZL,NE.EXP.GNFS.ZS
2023,24.0744573859555,NZL,NE.EXP.GNFS.ZS
2022,24.3948255658574,NZL,NE.EXP.GNFS.ZS
2021,22.3372987322993,NZL,NE.EXP.GNFS.ZS
2024,,OMN,NE.EXP.GNFS.ZS
2023,,OMN,NE.EXP.GNFS.ZS
2022,59.2020891028381,OMN,NE.EXP.GNFS.ZS
2021,49.4043364307839,OMN,NE.EXP.GNFS.ZS
2024,,PAK,NE.EXP.GNFS.ZS
2023,10.4799366025461,PAK,NE.EXP.GNFS.ZS
2022,10.5405906471536,PAK,NE.EXP.GNFS.ZS
2021,9.05160046188653,PAK,NE.EXP.GNFS.ZS
2024,,PAN,NE.EXP.GNFS.ZS
2023,46.468393861364,PAN,NE.EXP.GNFS.ZS
2022,48.1174394920396,PAN,NE.EXP.GNFS.ZS
2021,41.6067039493249,PAN,NE.EXP.GNFS.ZS
2024,,PER,NE.EXP.GNFS.ZS
2023,27.0886151757731,PER,NE.EXP.GNFS.ZS
2022,28.9044343292124,PER,NE.EXP.GNFS.ZS
2021,29.1453585008766,PER,NE.EXP.GNFS.ZS
2024,,PHL,NE.EXP.GNFS.ZS
2023,26.6536917857896,PHL,NE.EXP.GNFS.ZS
2022,28.3874015457939,PHL,NE.EXP.GNFS.ZS
2021,25.7520349160187,PHL,NE.EXP.GNFS.ZS
2024,,PLW,NE.EXP.GNFS.ZS
2023,,PLW,NE.EXP.GNFS.ZS
2022,13.4632250687561,PLW,NE.EXP.GNFS.ZS
2021,6.7707330755334,PLW,NE.EXP.GNFS.ZS
2024,,PNG,NE.EXP.GNFS.ZS
2023,,PNG,NE.EXP.GNFS.ZS
2022,,PNG,NE.EXP.GNFS.ZS
2021,,PNG,NE.EXP.GNFS.ZS
2024,,POL,NE.EXP.GNFS.ZS
2023,58.1135991486384,POL,NE.EXP.GNFS.ZS
2022,62.3525162455456,POL,NE.EXP.GNFS.ZS
2021,57.0379760723016,POL,NE.EXP.GNFS.ZS
2024,,PRI,NE.EXP.GNFS.ZS
2023,53.9253263083078,PRI,NE.EXP.GNFS.ZS
2022,52.5807627554435,PRI,NE.EXP.GNFS.ZS
2021,54.4132763801531,PRI,NE.EXP.GNFS.ZS
2024,,PRT,NE.EXP.GNFS.ZS
2023,47.3459046957172,PRT,NE.EXP.GNFS.ZS
2022,49.4816821962014,PRT,NE.EXP.GNFS.ZS
2021,41.5484271843512,PRT,NE.EXP.GNFS.ZS
2024,,PRY,NE.EXP.GNFS.ZS
2023,42.5476516669139,PRY,NE.EXP.GNFS.ZS
2022,34.3693845850532,PRY,NE.EXP.GNFS.ZS
2021,35.4870925101591,PRY,NE.EXP.GNFS.ZS
2024,,PSE,NE.EXP.GNFS.ZS
2023,19.593244856723,PSE,NE.EXP.GNFS.ZS
2022,18.4362526414651,PSE,NE.EXP.GNFS.ZS
2021,17.3411011099453,PSE,NE.EXP.GNFS.ZS
2024,,QAT,NE.EXP.GNFS.ZS
2023,,QAT,NE.EXP.GNFS.ZS
2022,68.5984131756121,QAT,NE.EXP.GNFS.ZS
2021,58.7260170355141,QAT,NE.EXP.GNFS.ZS
2024,,ROU,NE.EXP.GNFS.ZS
2023,39.1522005491869,ROU,NE.EXP.GNFS.ZS
2022,43.3611500953615,ROU,NE.EXP.GNFS.ZS
2021,40.4804036753635,ROU,NE.EXP.GNFS.ZS
2024,,RUS,NE.EXP.GNFS.ZS
2023,23.0830029980002,RUS,NE.EXP.GNFS.ZS
2022,28.0257191670312,RUS,NE.EXP.GNFS.ZS
2021,29.7712144927837,RUS,NE.EXP.GNFS.ZS
2024,,RWA,NE.EXP.GNFS.ZS
2023,25.4207037684665,RWA,NE.EXP.GNFS.ZS
2022,22.4780616958951,RWA,NE.EXP.GNFS.ZS
2021,19.51924382483,RWA,NE.EXP.GNFS.ZS
2024,,SAU,NE.EXP.GNFS.ZS
2023,34.7492004368248,SAU,NE.EXP.GNFS.ZS
2022,40.221276968341,SAU,NE.EXP.GNFS.ZS
2021,32.774653494342,SAU,NE.EXP.GNFS.ZS
2024,,SDN,NE.EXP.GNFS.ZS
2023,1.10810859289855,SDN,NE.EXP.GNFS.ZS
2022,1.57116183055586,SDN,NE.EXP.GNFS.ZS
2021,2.2498704277993,SDN,NE.EXP.GNFS.ZS
2024,,SEN,NE.EXP.GNFS.ZS
2023,22.9926823067602,SEN,NE.EXP.GNFS.ZS
2022,26.857557599241,SEN,NE.EXP.GNFS.ZS
2021,24.6396021156771,SEN,NE.EXP.GNFS.ZS
2024,,SGP,NE.EXP.GNFS.ZS
2023,174.300145120981,SGP,NE.EXP.GNFS.ZS
2022,185.757032866998,SGP,NE.EXP.GNFS.ZS
2021,183.010537162982,SGP,NE.EXP.GNFS.ZS
2024,,SLB,NE.EXP.GNFS.ZS
2023,,SLB,NE.EXP.GNFS.ZS
2022,26.2867431210615,SLB,NE.EXP.GNFS.ZS
2021,27.1748908261232,SLB,NE.EXP.GNFS.ZS
2024,,SLE,NE.EXP.GNFS.ZS
2023,21.5245154992414,SLE,NE.EXP.GNFS.ZS
2022,16.7851638614949,SLE,NE.EXP.GNFS.ZS
2021,15.5513654294067,SLE,NE.EXP.GNFS.ZS
2024,,SLV,NE.EXP.GNFS.ZS
2023,31.1262002574112,SLV,NE.EXP.GNFS.ZS
2022,31.665057776255,SLV,NE.EXP.GNFS.ZS
2021,28.7814953892726,SLV,NE.EXP.GNFS.ZS
2024,,SMR,NE.EXP.GNFS.ZS
2023,,SMR,NE.EXP.GNFS.ZS
2022,197.412351319317,SMR,NE.EXP.GNFS.ZS
2021,184.314281544957,SMR,NE.EXP.GNFS.ZS
2024,,SRB,NE.EXP.GNFS.ZS
2023,55.0755160883541,SRB,NE.EXP.GNFS.ZS
2022,60.7493785262136,SRB,NE.EXP.GNFS.ZS
2021,52.3404005216526,SRB,NE.EXP.GNFS.ZS
2024,,STP,NE.EXP.GNFS.ZS
2023,,STP,NE.EXP.GNFS.ZS
2022,,STP,NE.EXP.GNFS.ZS
2021,,STP,NE.EXP.GNFS.ZS
2024,,SUR,NE.EXP.GNFS.ZS
2023,,SUR,NE.EXP.GNFS.ZS
2022,,SUR,NE.EXP.GNFS.ZS
2021,,SUR,NE.EXP.GNFS.ZS
2024,,SVK,NE.EXP.GNFS.ZS
2023,91.9484611018321,SVK,NE.EXP.GNFS.ZS
2022,98.952236338947,SVK,NE.EXP.GNFS.ZS
2021,90.7009446016935,SVK,NE.EXP.GNFS.ZS
2024,,SVN,NE.EXP.GNFS.ZS
2023,83.2510531969521,SVN,NE.EXP.GNFS.ZS
2022,93.9826603175574,SVN,NE.EXP.GNFS.ZS
2021,83.9773432516293,SVN,NE.EXP.GNFS.ZS
2024,,SWE,NE.EXP.GNFS.ZS
2023,55.1715976331361,SWE,NE.EXP.GNFS.ZS
2022,53.8802781349213,SWE,NE.EXP.GNFS.ZS
2021,47.2996459572001,SWE,NE.EXP.GNFS.ZS
2024,,SWZ,NE.EXP.GNFS.ZS
2023,,SWZ,NE.EXP.GNFS.ZS
2022,,SWZ,NE.EXP.GNFS.ZS
2021,,SWZ,NE.EXP.GNFS.ZS
2024,,SYC,NE.EXP.GNFS.ZS
2023,85.9480892526302,SYC,NE.EXP.GNFS.ZS
2022,88.3864980757065,SYC,NE.EXP.GNFS.ZS
2021,80.2638714731898,SYC,NE.EXP.GNFS.ZS
2024,,SYR,NE.EXP.GNFS.ZS
2023,,SYR,NE.EXP.GNFS.ZS
2022,6.81012687776418,SYR,NE.EXP.GNFS.ZS
2021,15.5129705735088,SYR,NE.EXP.GNFS.ZS
2024,,TCD,NE.EXP.GNFS.ZS
2023,43.5044116555991,TCD,NE.EXP.GNFS.ZS
2022,49.3201339326375,TCD,NE.EXP.GNFS.ZS
2021,38.7501272510812,TCD,NE.EXP.GNFS.ZS
2024,,TGO,NE.EXP.GNFS.ZS
2023,23.9052239704764,TGO,NE.EXP.GNFS.ZS
2022,25.5991710804409,TGO,NE.EXP.GNFS.ZS
2021,23.6295484465081,TGO,NE.EXP.GNFS.ZS
2024,,THA,NE.EXP.GNFS.ZS
2023,65.4476962943612,THA,NE.EXP.GNFS.ZS
2022,65.3629024949052,THA,NE.EXP.GNFS.ZS
2021,58.5522377429416,THA,NE.EXP.GNFS.ZS
2024,,TJK,NE.EXP.GNFS.ZS
2023,,TJK,NE.EXP.GNFS.ZS
2022,16.3531240454317,TJK,NE.EXP.GNFS.ZS
2021,24.1819298886089,TJK,NE.EXP.GNFS.ZS
2024,,TKM,NE.EXP.GNFS.ZS
2023,21.6245210908525,TKM,NE.EXP.GNFS.ZS
2022,24.8763820118022,TKM,NE.EXP.GNFS.ZS
2021,20.560545290414,TKM,NE.EXP.GNFS.ZS
2024,,TLS,NE.EXP.GNFS.ZS
2023,22.925488032719,TLS,NE.EXP.GNFS.ZS
2022,55.6120531298132,TLS,NE.EXP.GNFS.ZS
2021,63.5151464056962,TLS,NE.EXP.GNFS.ZS
2024,,TON,NE.EXP.GNFS.ZS
2023,,TON,NE.EXP.GNFS.ZS
2022,11.5596410093967,TON,NE.EXP.GNFS.ZS
2021,11.0825429120838,TON,NE.EXP.GNFS.ZS
2024,,TTO,NE.EXP.GNFS.ZS
2023,,TTO,NE.EXP.GNFS.ZS
2022,,TTO,NE.EXP.GNFS.ZS
2021,,TTO,NE.EXP.GNFS.ZS
2024,,TUN,NE.EXP.GNFS.ZS
2023,51.8833824346749,TUN,NE.EXP.GNFS.ZS
2022,50.4191359795168,TUN,NE.EXP.GNFS.ZS
2021,42.0256330676663,TUN,NE.EXP.GNFS.ZS
2024,,TUR,NE.EXP.GNFS.ZS
2023,31.9158356904098,TUR,NE.EXP.GNFS.ZS
2022,38.5842021809785,TUR,NE.EXP.GNFS.ZS
2021,35.7436961064769,TUR,NE.EXP.GNFS.ZS
2024,,TZA,NE.EXP.GNFS.ZS
2023,17.1954298762963,TZA,NE.EXP.GNFS.ZS
2022,15.4137105201683,TZA,NE.EXP.GNFS.ZS
2021,14.1200223265815,TZA,NE.EXP.GNFS.ZS
2024,,UGA,NE.EXP.GNFS.ZS
2023,11.6017089255499,UGA,NE.EXP.GNFS.ZS
2022,12.0219954333331,UGA,NE.EXP.GNFS.ZS
2021,15.7810081695276,UGA,NE.EXP.GNFS.ZS
2024,,UKR,NE.EXP.GNFS.ZS
2023,28.5860205802388,UKR,NE.EXP.GNFS.ZS
2022,35.4451153382041,UKR,NE.EXP.GNFS.ZS
2021,40.6883404768688,UKR,NE.EXP.GNFS.ZS
2024,,URY,NE.EXP.GNFS.ZS
2023,27.4978001359579,URY,NE.EXP.GNFS.ZS
2022,31.9521648717584,URY,NE.EXP.GNFS.ZS
2021,31.9820853475185,URY,NE.EXP.GNFS.ZS
2024,,USA,NE.EXP.GNFS.ZS
2023,11.0115112856601,USA,NE.EXP.GNFS.ZS
2022,11.6022279170372,USA,NE.EXP.GNFS.ZS
2021,10.7909781995156,USA,NE.EXP.GNFS.ZS
2024,,UZB,NE.EXP.GNFS.ZS
2023,23.6898326654563,UZB,NE.EXP.GNFS.ZS
2022,24.3321763426068,UZB,NE.EXP.GNFS.ZS
2021,21.3073855956297,UZB,NE.EXP.GNFS.ZS
2024,,VCT,NE.EXP.GNFS.ZS
2023,,VCT,NE.EXP.GNFS.ZS
2022,,VCT,NE.EXP.GNFS.ZS
2021,,VCT,NE.EXP.GNFS.ZS
2024,,VEN,NE.EXP.GNFS.ZS
2023,,VEN,NE.EXP.GNFS.ZS
2022,,VEN,NE.EXP.GNFS.ZS
2021,,VEN,NE.EXP.GNFS.ZS
2024,,VNM,NE.EXP.GNFS.ZS
2023,87.1767319860542,VNM,NE.EXP.GNFS.ZS
2022,93.8116384128291,VNM,NE.EXP.GNFS.ZS
2021,93.850207127557,VNM,NE.EXP.GNFS.ZS
2024,,VUT,NE.EXP.GNFS.ZS
2023,,VUT,NE.EXP.GNFS.ZS
2022,15.3048330605426,VUT,NE.EXP.GNFS.ZS
2021,9.36619786008863,VUT,NE.EXP.GNFS.ZS
2024,,WSM,NE.EXP.GNFS.ZS
2023,28.7537995890581,WSM,NE.EXP.GNFS.ZS
2022,12.2663826209512,WSM,NE.EXP.GNFS.ZS
2021,11.6856900452437,WSM,NE.EXP.GNFS.ZS
2024,,YEM,NE.EXP.GNFS.ZS
2023,,YEM,NE.EXP.GNFS.ZS
2022,,YEM,NE.EXP.GNFS.ZS
2021,,YEM,NE.EXP.GNFS.ZS
2024,,ZAF,NE.EXP.GNFS.ZS
2023,32.7545268670556,ZAF,NE.EXP.GNFS.ZS
2022,33.3714495540545,ZAF,NE.EXP.GNFS.ZS
2021,31.1035988061883,ZAF,NE.EXP.GNFS.ZS
2024,,ZMB,NE.EXP.GNFS.ZS
2023,40.8461239686718,ZMB,NE.EXP.GNFS.ZS
2022,40.1939977114306,ZMB,NE.EXP.GNFS.ZS
2021,52.2160900183192,ZMB,NE.EXP.GNFS.ZS
2024,,ZWE,NE.EXP.GNFS.ZS
2023,21.5794003755333,ZWE,NE.EXP.GNFS.ZS
2022,27.8721706935875,ZWE,NE.EXP.GNFS.ZS
2021,22.775240716702,ZWE,NE.EXP.GNFS.ZS
2024,,ABW,DT.DOD.DECT.GN.ZS
2023,,ABW,DT.DOD.DECT.GN.ZS
2022,,ABW,DT.DOD.DECT.GN.ZS
2021,,ABW,DT.DOD.DECT.GN.ZS
2024,,AFG,DT.DOD.DECT.GN.ZS
2023,19.7980988255309,AFG,DT.DOD.DECT.GN.ZS
2022,23.3368489769108,AFG,DT.DOD.DECT.GN.ZS
2021,24.7857399527695,AFG,DT.DOD.DECT.GN.ZS
2024,,AGO,DT.DOD.DECT.GN.ZS
2023,74.300461802381,AGO,DT.DOD.DECT.GN.ZS
2022,62.7299371223109,AGO,DT.DOD.DECT.GN.ZS
2021,108.138096106725,AGO,DT.DOD.DECT.GN.ZS
2024,,ALB,DT.DOD.DECT.GN.ZS
2023,48.8846201182997,ALB,DT.DOD.DECT.GN.ZS
2022,55.7646367740804,ALB,DT.DOD.DECT.GN.ZS
2021,62.1722783747637,ALB,DT.DOD.DECT.GN.ZS
2024,,ARE,DT.DOD.DECT.GN.ZS
2023,,ARE,DT.DOD.DECT.GN.ZS
2022,,ARE,DT.DOD.DECT.GN.ZS
2021,,ARE,DT.DOD.DECT.GN.ZS
2024,,ARG,DT.DOD.DECT.GN.ZS
2023,42.0664911888795,ARG,DT.DOD.DECT.GN.ZS
2022,42.9676924073569,ARG,DT.DOD.DECT.GN.ZS
2021,55.9476971135758,ARG,DT.DOD.DECT.GN.ZS
2024,,ARM,DT.DOD.DECT.GN.ZS
2023,67.5888031767855,ARM,DT.DOD.DECT.GN.ZS
2022,83.8849419476276,ARM,DT.DOD.DECT.GN.ZS
2021,104.151886769747,ARM,DT.DOD.DECT.GN.ZS
2024,,AUS,DT.DOD.DECT.GN.ZS
2023,,AUS,DT.DOD.DECT.GN.ZS
2022,,AUS,DT.DOD.DECT.GN.ZS
2021,,AUS,DT.DOD.DECT.GN.ZS
2024,,AUT,DT.DOD.DECT.GN.ZS
2023,,AUT,DT.DOD.DECT.GN.ZS
2022,,AUT,DT.DOD.DECT.GN.ZS
2021,,AUT,DT.DOD.DECT.GN.ZS
2024,,AZE,DT.DOD.DECT.GN.ZS
2023,20.9780851317926,AZE,DT.DOD.DECT.GN.ZS
2022,20.7787048331887,AZE,DT.DOD.DECT.GN.ZS
2021,29.1465196359094,AZE,DT.DOD.DECT.GN.ZS
2024,,BDI,DT.DOD.DECT.GN.ZS
2023,39.3820040011509,BDI,DT.DOD.DECT.GN.ZS
2022,28.4848855256944,BDI,DT.DOD.DECT.GN.ZS
2021,35.0577385162281,BDI,DT.DOD.DECT.GN.ZS
2024,,BEL,DT.DOD.DECT.GN.ZS
2023,,BEL,DT.DOD.DECT.GN.ZS
